content,date,exp
"{""subject"":""wurj35yz1fh"",""condition"":""L9B"",""vignetteType"":""L"",""vignetteNumber"":9,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""43"",""postquestion1"":""correct"",""postquestion2"":""I was thinking that not knowing precisely where I stood in the election would allow me to maintain a positive state of mind for the final moments of the campaign. If I knew that it was a toss-up with the \""surprisingly\"" strong challenger, I think I would feel like I'd already done poorly and have a negative outlook.""}",2019-03-26 23:34:36.821927,
"{""subject"":""e34935yzog1"",""condition"":""L1A"",""vignetteType"":""L"",""vignetteNumber"":1,""answerOrder"":""A"",""dummyVignetteAnswer"":""6"",""vignetteAnswer"":""5"",""gender"":""male"",""age"":""22"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-25 03:47:15.138095,
"{""subject"":""q7f935yzslk"",""condition"":""L5A"",""vignetteType"":""L"",""vignetteNumber"":5,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""47"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:35:39.344424,
"{""subject"":""a3kr35yzv3a"",""condition"":""G8B"",""vignetteType"":""G"",""vignetteNumber"":8,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""male"",""age"":""34"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 04:21:50.853687,
"{""subject"":""gxtk35yzuor"",""condition"":""G1B"",""vignetteType"":""G"",""vignetteNumber"":1,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""41"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:41:02.060546,
"{""subject"":""gfes35yzg6g"",""condition"":""G3A"",""vignetteType"":""G"",""vignetteNumber"":3,""answerOrder"":""A"",""dummyVignetteAnswer"":""2"",""vignetteAnswer"":""5"",""gender"":""male"",""age"":""37"",""postquestion1"":""incorrect"",""postquestion2"":""""}",2019-03-26 23:40:37.796970,
"{""subject"":""j3j335yzwct"",""condition"":""L5A"",""vignetteType"":""L"",""vignetteNumber"":5,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""46"",""postquestion1"":""correct"",""postquestion2"":""50/50 isn't horrible odds when it could be like a 90% chance to have the bad one.""}",2019-03-26 23:37:43.663344,
"{""subject"":""f21s35yza93"",""condition"":""L2A"",""vignetteType"":""L"",""vignetteNumber"":2,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""female"",""age"":""44"",""postquestion1"":""correct"",""postquestion2"":""I really can't think of much of a better answer here. 50/50 is no different than knowing nothing.""}",2019-03-26 23:31:32.273822,
"{""subject"":""1ipw35yzzlh"",""condition"":""L7B"",""vignetteType"":""L"",""vignetteNumber"":7,""answerOrder"":""B"",""dummyVignetteAnswer"":""6"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""35"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:51:57.275493,
"{""subject"":""8jr335yzedz"",""condition"":""G5B"",""vignetteType"":""G"",""vignetteNumber"":5,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""40"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:38:09.420120,
"{""subject"":""gvfu35yzvsz"",""condition"":""G9B"",""vignetteType"":""G"",""vignetteNumber"":9,""answerOrder"":""B"",""dummyVignetteAnswer"":""2"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""36"",""postquestion1"":""correct"",""postquestion2"":""50 50 odds, seemed better than not knowing the odds at all""}",2019-03-26 23:42:46.696187,
"{""subject"":""is5z35yz3vy"",""condition"":""G11A"",""vignetteType"":""G"",""vignetteNumber"":11,""answerOrder"":""A"",""dummyVignetteAnswer"":""1"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""27"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:32:13.048190,
"{""subject"":""wat035yzrsh"",""condition"":""G10B"",""vignetteType"":""G"",""vignetteNumber"":10,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""male"",""age"":""27"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:34:50.237022,
"{""subject"":""mkqi35yzo4c"",""condition"":""G10A"",""vignetteType"":""G"",""vignetteNumber"":10,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""37"",""postquestion1"":""correct"",""postquestion2"":""I wanted to know the chances of winning so I can prepare for the result- not be too hopeful.""}",2019-03-27 03:39:21.012981,
"{""subject"":""rbdv35yzz88"",""condition"":""G6B"",""vignetteType"":""G"",""vignetteNumber"":6,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""70"",""postquestion1"":""correct"",""postquestion2"":""I prefer to know the percentage of probability, even if it's 50-50.""}",2019-03-26 23:32:39.398498,
"{""subject"":""rj7o35yz4uy"",""condition"":""G10B"",""vignetteType"":""G"",""vignetteNumber"":10,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""male"",""age"":""45"",""postquestion1"":""correct"",""postquestion2"":""The 50% chance is pretty good for that amount of money, and if I chose the other option my chance of winning might be lower and possibly much lower. It could also be higher, but maybe not. ""}",2019-03-26 23:42:34.044363,
"{""subject"":""cnce35yzi2l"",""condition"":""L7B"",""vignetteType"":""L"",""vignetteNumber"":7,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""35"",""postquestion1"":""correct"",""postquestion2"":""50% odds of losing money sounds bad so I would probably lean toward hoping the other option had better percentages.""}",2019-03-26 23:41:31.781198,
"{""subject"":""1mpn35yzu64"",""condition"":""L8A"",""vignetteType"":""L"",""vignetteNumber"":8,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""45"",""postquestion1"":""correct"",""postquestion2"":""Because I guess that a 50% chance of damage was pretty high so I prefered to go with the \""random\"" choice hoping to have a better chance with that.\r\n""}",2019-03-26 23:37:05.218273,
"{""subject"":""k0gk35yzcl4"",""condition"":""G6B"",""vignetteType"":""G"",""vignetteNumber"":6,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""30"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:36:14.381194,
"{""subject"":""g6aj35yzawo"",""condition"":""L2B"",""vignetteType"":""L"",""vignetteNumber"":2,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""35"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:46:08.817979,
"{""subject"":""9aut35yz2o1"",""condition"":""G11A"",""vignetteType"":""G"",""vignetteNumber"":11,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""29"",""postquestion1"":""correct"",""postquestion2"":""I just felt like it would make me feel better if both events were equally likely, for whatever reason.""}",2019-03-26 23:35:41.541384,
"{""subject"":""29nd35yz2zt"",""condition"":""G3A"",""vignetteType"":""G"",""vignetteNumber"":3,""answerOrder"":""A"",""dummyVignetteAnswer"":""6"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""33"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:33:29.410502,
"{""subject"":""2n3135yzbdr"",""condition"":""G8A"",""vignetteType"":""G"",""vignetteNumber"":8,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""27"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:35:36.495004,
"{""subject"":""r95k35yzvfn"",""condition"":""G1B"",""vignetteType"":""G"",""vignetteNumber"":1,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""54"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:31:21.660858,
"{""subject"":""mky635yzi0j"",""condition"":""G3B"",""vignetteType"":""G"",""vignetteNumber"":3,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""male"",""age"":""24"",""postquestion1"":""correct"",""postquestion2"":""It is better to have a 50-50 chance than to go and lose completely. ""}",2019-03-27 08:48:59.371231,
"{""subject"":""lj2b35yzoun"",""condition"":""G3A"",""vignetteType"":""G"",""vignetteNumber"":3,""answerOrder"":""A"",""dummyVignetteAnswer"":""6"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""48"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:37:00.604178,
"{""subject"":""s4n535yzpvp"",""condition"":""G10B"",""vignetteType"":""G"",""vignetteNumber"":10,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""46"",""postquestion1"":""correct"",""postquestion2"":""Well, my choice was between a 50/50 shot at $1000 versus an unknown chance at winning. Now, it's true that the unknown chance could have been higher, but basically I'd almost always take 50/50 odds to win $1000, so I took that one so I wouldn't feel stupid if the unknown odds are less.""}",2019-03-26 23:48:07.884163,
"{""subject"":""4w6j35yzg63"",""condition"":""L11A"",""vignetteType"":""L"",""vignetteNumber"":11,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""34"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 05:18:41.233871,
"{""subject"":""w6yg35yz5kq"",""condition"":""L12B"",""vignetteType"":""L"",""vignetteNumber"":12,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""51"",""postquestion1"":""correct"",""postquestion2"":""I did not have information that would allow me to make the best choice for myself, so all things were equal.""}",2019-03-26 23:41:11.880080,
"{""subject"":""fyrc35yzzkf"",""condition"":""G2A"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""21"",""postquestion1"":""correct"",""postquestion2"":""50/50 are pretty even odds. Choosing B felt like the more uncertain option since in that case you didn't even know what your odds were.""}",2019-03-27 07:17:09.903155,
"{""subject"":""zmg935yzcpt"",""condition"":""G6B"",""vignetteType"":""G"",""vignetteNumber"":6,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""36"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 01:16:46.301079,
"{""subject"":""5jla35yz2nj"",""condition"":""L11B"",""vignetteType"":""L"",""vignetteNumber"":11,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""42"",""postquestion1"":""correct"",""postquestion2"":""I would rather have one of the preferred activities not canceled, so I picked A, whereas B had a 50/50 chance of both being canceled.  ""}",2019-03-27 01:38:35.678004,
"{""subject"":""k5yq35yzzht"",""condition"":""L4B"",""vignetteType"":""L"",""vignetteNumber"":4,""answerOrder"":""B"",""dummyVignetteAnswer"":""6"",""vignetteAnswer"":""5"",""gender"":""male"",""age"":""27"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 03:29:42.019861,
"{""subject"":""hhyv35yzhfx"",""condition"":""G12A"",""vignetteType"":""G"",""vignetteNumber"":12,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""34"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 07:11:30.147990,
"{""subject"":""76bz35yz2nt"",""condition"":""L10A"",""vignetteType"":""L"",""vignetteNumber"":10,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""54"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 00:47:28.203986,
"{""subject"":""nurs35yz4pm"",""condition"":""L4B"",""vignetteType"":""L"",""vignetteNumber"":4,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""1"",""gender"":""male"",""age"":""38"",""postquestion1"":""correct"",""postquestion2"":""It seems to be entirely random regardless.""}",2019-03-27 00:49:09.171419,
"{""subject"":""c5fs35yzwm1"",""condition"":""G7B"",""vignetteType"":""G"",""vignetteNumber"":7,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""male"",""age"":""26"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 04:14:45.160673,
"{""subject"":""35ew35yzk80"",""condition"":""G9B"",""vignetteType"":""G"",""vignetteNumber"":9,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""56"",""postquestion1"":""correct"",""postquestion2"":""Because the chance than are equally available.""}",2019-03-27 00:54:17.728558,
"{""subject"":""5trx35yzqys"",""condition"":""L4A"",""vignetteType"":""L"",""vignetteNumber"":4,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""54"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 04:01:17.801282,
"{""subject"":""5nhu35yzbsf"",""condition"":""L11B"",""vignetteType"":""L"",""vignetteNumber"":11,""answerOrder"":""B"",""dummyVignetteAnswer"":""2"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""45"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 03:49:36.951737,
"{""subject"":""m2p735yzmsu"",""condition"":""L11B"",""vignetteType"":""L"",""vignetteNumber"":11,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""26"",""postquestion1"":""correct"",""postquestion2"":""for each answer on the last one, it seemed like that there would at least still be some programs continuing for each X and Y""}",2019-03-27 01:46:24.894614,
"{""subject"":""fzwb35yz3cf"",""condition"":""G12B"",""vignetteType"":""G"",""vignetteNumber"":12,""answerOrder"":""B"",""dummyVignetteAnswer"":""2"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""24"",""postquestion1"":""correct"",""postquestion2"":""IT seemed to not really matter which is why I chose that I didn't have an opinion""}",2019-03-27 00:13:58.880033,
"{""subject"":""d9wd35yzfb7"",""condition"":""L8B"",""vignetteType"":""L"",""vignetteNumber"":8,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""48"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 01:51:11.462325,
"{""subject"":""0o1l35yzb5c"",""condition"":""G9B"",""vignetteType"":""G"",""vignetteNumber"":9,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""male"",""age"":""22"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 00:05:05.306643,
"{""subject"":""s78d35yzy4a"",""condition"":""L7A"",""vignetteType"":""L"",""vignetteNumber"":7,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""40"",""postquestion1"":""correct"",""postquestion2"":""I figured it was a safer bet. If I chose the option where I was not sure of the probability I could have gotten a bad deal.""}",2019-03-27 01:16:13.602097,
"{""subject"":""bh3i35yzeg5"",""condition"":""G5B"",""vignetteType"":""G"",""vignetteNumber"":5,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""34"",""postquestion1"":""correct"",""postquestion2"":""I guess I'd rather take the chance and go with one of the protocols, and hope that it is better than 50 percent odds that it would work for me, because just going with a 50/50 guess seems fairly bad to me.""}",2019-03-27 00:09:24.526672,
"{""subject"":""mr3a35yzx7l"",""condition"":""G9B"",""vignetteType"":""G"",""vignetteNumber"":9,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""34"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 04:29:11.935896,
"{""subject"":""onp235yzdmd"",""condition"":""G2A"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""38"",""postquestion1"":""correct"",""postquestion2"":""It was 50/50 chance so I was taking a gamble""}",2019-03-27 01:21:23.359831,
"{""subject"":""j7kp35yze4f"",""condition"":""G3A"",""vignetteType"":""G"",""vignetteNumber"":3,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""40"",""postquestion1"":""correct"",""postquestion2"":""I was thinking about how nebulous it sounded that I had a choice between departments that either had a 50% chance of being the right one, OR had a high percentage of being selected but I don't know which one has that high probability. isn't that almost the same thing at the end of the day. it's a binary outcome, and the bottom line is that I don't know which one will be selected, so I have no preference.""}",2019-03-26 23:54:58.159838,
"{""subject"":""w9ir35yzu2i"",""condition"":""L10A"",""vignetteType"":""L"",""vignetteNumber"":10,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""29"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 04:54:06.597882,
"{""subject"":""asov35yzfww"",""condition"":""L7A"",""vignetteType"":""L"",""vignetteNumber"":7,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""60"",""postquestion1"":""correct"",""postquestion2"":""The unknown of not knowing the probabilities of a red versus a yellow ball made me prefer the 50/50 chance slightly more.""}",2019-03-27 03:27:47.798601,
"{""subject"":""eqyw35yzn86"",""condition"":""G6B"",""vignetteType"":""G"",""vignetteNumber"":6,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""1"",""gender"":""female"",""age"":""51"",""postquestion1"":""correct"",""postquestion2"":""I think instead of trying to overthink a situation where the chances of something possibly happening are exactly the same, I'd just rather not know.""}",2019-03-27 00:24:50.705121,
"{""subject"":""7vs135yzs0l"",""condition"":""L12A"",""vignetteType"":""L"",""vignetteNumber"":12,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""44"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 02:37:45.374364,
"{""subject"":""g0me35yzbzj"",""condition"":""L12A"",""vignetteType"":""L"",""vignetteNumber"":12,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""1"",""gender"":""male"",""age"":""35"",""postquestion1"":""correct"",""postquestion2"":""I like knowing the certainty of my fate. The first choice was a 50 percent chance either way. The second choice was more vague.""}",2019-03-27 03:15:23.564900,
"{""subject"":""e0t635yzcep"",""condition"":""G1B"",""vignetteType"":""G"",""vignetteNumber"":1,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""male"",""age"":""27"",""postquestion1"":""correct"",""postquestion2"":""Knowing that each choice had a 50% chance of skyrocketing would somewhat put my mind as ease over not knowing the possible outcome at all.""}",2019-03-27 00:26:50.052742,
"{""subject"":""zpb635yzsxs"",""condition"":""L7A"",""vignetteType"":""L"",""vignetteNumber"":7,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""35"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 01:47:22.444057,
"{""subject"":""4ppr35yz9wn"",""condition"":""L5B"",""vignetteType"":""L"",""vignetteNumber"":5,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""27"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 01:14:14.886605,
"{""subject"":""wx0735yzixv"",""condition"":""L6A"",""vignetteType"":""L"",""vignetteNumber"":6,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""59"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 00:30:56.626968,
"{""subject"":""78l235yztdx"",""condition"":""L6A"",""vignetteType"":""L"",""vignetteNumber"":6,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""26"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 00:17:22.010824,
"{""subject"":""sp5f35yzmw6"",""condition"":""G4B"",""vignetteType"":""G"",""vignetteNumber"":4,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""34"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 00:14:25.381204,
"{""subject"":""ka1935yz8xm"",""condition"":""G1B"",""vignetteType"":""G"",""vignetteNumber"":1,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""female"",""age"":""24"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 03:57:59.291526,
"{""subject"":""golj35yzm5r"",""condition"":""L6A"",""vignetteType"":""L"",""vignetteNumber"":6,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""27"",""postquestion1"":""correct"",""postquestion2"":""Given that it would be a somewhat random chance regardless of the option chosen given the probabilities for option B were unknown, I figure no preference is fine, might as well let the cards fall where they may.""}",2019-03-27 05:39:13.937391,
"{""subject"":""haaw35yzxzg"",""condition"":""L11A"",""vignetteType"":""L"",""vignetteNumber"":11,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""38"",""postquestion1"":""correct"",""postquestion2"":""Just that I'd probably rather have even odds, just for my own comfort""}",2019-03-27 02:35:11.221559,
"{""subject"":""6m4635yzxjn"",""condition"":""L7A"",""vignetteType"":""L"",""vignetteNumber"":7,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""35"",""postquestion1"":""correct"",""postquestion2"":""I was thinking I wouldn't want to know. ""}",2019-03-27 00:11:41.273685,
"{""subject"":""n76m35yzs3l"",""condition"":""G8B"",""vignetteType"":""G"",""vignetteNumber"":8,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""50"",""postquestion1"":""correct"",""postquestion2"":""Sometimes a person who is considered not attractive by someone else's standards, is not unattractive to me. Separarately, someone who is thought to be unattractive by me up front becomes very attractive when you realize that you are attracted to them in other ways. So, I don't wish for one or the other to be a date for me simply based on surface attractiveness. I'd rather the odds play out as in, whomever is meant to be my date is who it will be.""}",2019-03-27 00:36:17.350655,
"{""subject"":""x3yy35yzl6o"",""condition"":""G8B"",""vignetteType"":""G"",""vignetteNumber"":8,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""28"",""postquestion1"":""correct"",""postquestion2"":""Since they were both average and up in terms of attractiveness, I had no real preference.""}",2019-03-27 00:13:08.353688,
"{""subject"":""ujqf35yzp9p"",""condition"":""G9B"",""vignetteType"":""G"",""vignetteNumber"":9,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""female"",""age"":""37"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 00:21:32.977193,
"{""subject"":""nxlr35yzigp"",""condition"":""L2A"",""vignetteType"":""L"",""vignetteNumber"":2,""answerOrder"":""A"",""dummyVignetteAnswer"":""6"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""36"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 00:01:15.417693,
"{""subject"":""lhmj35yzg9l"",""condition"":""G5A"",""vignetteType"":""G"",""vignetteNumber"":5,""answerOrder"":""A"",""dummyVignetteAnswer"":""5"",""vignetteAnswer"":""7"",""gender"":""female"",""age"":""28"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:58:01.222760,
"{""subject"":""n57g35yz5eg"",""condition"":""L11B"",""vignetteType"":""L"",""vignetteNumber"":11,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""44"",""postquestion1"":""correct"",""postquestion2"":""I think that a 50/50 chance is pretty much the same as not knowing the chances of one or the other to be cancelled. There's no real benefit either way.""}",2019-03-27 00:20:23.954770,
"{""subject"":""88or35yz3ug"",""condition"":""G4B"",""vignetteType"":""G"",""vignetteNumber"":4,""answerOrder"":""B"",""dummyVignetteAnswer"":""6"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""45"",""postquestion1"":""correct"",""postquestion2"":""I was just thinking there is a 50 50 chance of the one I was hoping to be interested in me really would be. It really is just a toss up, but I would hope it would be the one I was interested in. ""}",2019-03-27 04:49:46.967129,
"{""subject"":""bj2135yz5au"",""condition"":""L5B"",""vignetteType"":""L"",""vignetteNumber"":5,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""male"",""age"":""34"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 00:19:09.769251,
"{""subject"":""qlxq35yzsya"",""condition"":""G11A"",""vignetteType"":""G"",""vignetteNumber"":11,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""39"",""postquestion1"":""incorrect"",""postquestion2"":""""}",2019-03-27 00:20:24.737219,
"{""subject"":""0k9m35yz5st"",""condition"":""G11B"",""vignetteType"":""G"",""vignetteNumber"":11,""answerOrder"":""B"",""dummyVignetteAnswer"":""5"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""25"",""postquestion1"":""incorrect"",""postquestion2"":""""}",2019-03-27 01:14:26.947693,
"{""subject"":""61nd35yzovi"",""condition"":""L5A"",""vignetteType"":""L"",""vignetteNumber"":5,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""34"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 04:45:59.540202,
"{""subject"":""l15s35yzoat"",""condition"":""L1A"",""vignetteType"":""L"",""vignetteNumber"":1,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""1"",""gender"":""female"",""age"":""29"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 00:04:47.125110,
"{""subject"":""0ynf35yz8u7"",""condition"":""L6B"",""vignetteType"":""L"",""vignetteNumber"":6,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""42"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:52:13.895988,
"{""subject"":""4d3z35yzf05"",""condition"":""L10B"",""vignetteType"":""L"",""vignetteNumber"":10,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""1"",""gender"":""female"",""age"":""48"",""postquestion1"":""correct"",""postquestion2"":""Both answers seemed to be the same, just worded differently. To me, they both sounded the same, but the ones without the percentages of the chances of either branch closing sounded better.""}",2019-03-27 00:41:48.550354,
